,percent,ratio,overlap,doc_text,src,tgt,s_id,doc_id
0,1.0,1.0,PART A,PART A,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,791adf04-70c5-4029-8581-9e0f96579c29
1,0.16666666666666666,0.007042253521126761,P,The original ToE provided for a contractual period of five years after which the officers were to be released from service. The officers who were granted commission under the Army instruction were not entitled to PC or to any extension beyond five years of commissioned service.,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,0ae333e5-9cc2-4798-be8e-1a5e6368526c
2,0.16666666666666666,0.011587485515643106,A,"On 1 August 1996, an amendment was issued to the WSES, under which the commission for an initial period of five years was made further extendable by five years in the Regiment of Artillery, Corps of Engineers, Corps of Signals, Army Service Corps, Army Ordinance Corps, Corps of Electrical and Mechanical engineers, AEC, Intelligence Corps and JAG department. Women who had been granted commission for an initial period of five years were required to furnish an option for extension by five years or for release. A provision was made for promotion on a substantive basis to the rank of a Lieutenant after two years and to the rank of Captain after five years. The provision contained in para 19 of the earlier Army instruction for the release from service on the completion of the contractual period of five years was substituted by the following provision:",PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,068b4c0d-91b1-4369-9083-e715c1a09b8a
3,0.16666666666666666,0.006289308176100629,A,"“19. Disposal on Expiry of Commission. On expiry of contractual period of commission i.e. five years/ ten years from the date of grant of commission as the case may be, they will be released from the service. The officers granted commission under these Army Instruction will not be granted permanent commission.”",PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,46c03c6f-3dfb-4b8b-a347-bd463b0a5d70
4,0.16666666666666666,0.013201320132013201,A,"The position that emerges from the above narration is that when the induction of women in the Army was envisaged with effect from 15 February 1992 in stipulated branches and cadres, the tenure of engagement was five years. The above stipulation of five years was deleted on 12 December 1996. On 19",PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,368e1f4c-8c62-40d0-8f0f-c44d8fc3c8f2
5,0.16666666666666666,0.21052631578947367,A,SAI NO 1/5/92,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,3e97286b-0f46-4c0d-a8c2-82f94b3e4984
6,0.0,0.0,,6,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,5d0c109f-b743-43ca-bc73-be12a1bc9f2d
7,1.0,1.0,PART A,PART A,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,82256fe4-8ad8-4aac-8e9c-3e0280cf8bb9
8,0.16666666666666666,0.011527377521613832,A,"November 2005, the MoD provided that the tenure of WSES officers would be extended up to fourteen years. The Army instruction broadly followed the same course, as a consequence of which a cap on the length of service was introduced. The initial process of induction under the WSES was replaced by SSCs with an outer period of fourteen years.",PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,ce490d04-1b1a-4a96-8da1-c4ca8fc6644a
9,0.3333333333333333,0.0379746835443038, A,"The contesting respondents (other than the first respondent, who is not an Army officer) were selected in the Army as SSC officers commencing from 1995-",PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,74cf092a-375d-4c58-97a6-df7c3aa990de
10,0.16666666666666666,0.009708737864077669,A,"In February 2003, Babita Puniya, an advocate instituted a Writ Petition in the nature of a Public Interest Litigation before the Delhi High Court for the grant of PC to women SSC officers in the Army.",PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,73365bd2-4a13-4c47-bfb0-0f3ef593ec8f
11,0.16666666666666666,0.01092896174863388,P,"During the course of the proceedings, two circulars were issued on 20 July 2006, conveying the sanction of the President of India regarding the grant of SSCs both on the technical and non-technical side to women officers. The period of training was stipulated at fourty-nine weeks at par with male SSC officers. The circulars had comprehensive provisions pertaining among other things, tenure, substantive promotions and adjustment of seniority. Serving WSES officers were given an option to move to the new SSC scheme or to continue under the erstwhile WSES. The first batch of women officers under the new scheme entered the Army in 2008. Among the terms and conditions, para 1(a) provided for tenure in the following terms:",PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,3f1ce34b-3606-4cb7-a1a9-ea587a398561
12,0.16666666666666666,0.16,P,WP (C) 1597 of 2003,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,51f38f3b-efc9-41e4-be6d-248829dfab5a
13,0.2,0.18181818181818182,P,“PIL”,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,d8be9c3d-b359-4177-ba65-3141e4693c6c
14,0.0,0.0,,7,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,b2214705-e6da-415e-a314-075e6c72ec75
15,1.0,1.0,PART A,PART A,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,42df7762-ee66-4b9b-b60b-02095d6b9e8e
16,0.16666666666666666,0.009259259259259259,A,“(a) Tenure of Short Service Commission: Short Service Commission (SSC) Technical in the Regular Army will be granted for 14 years i.e. for an initial period of ten years extendable by a further of four years.”,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,43ec24fb-0d59-461f-86a0-2b4b7c5c23f0
17,0.16666666666666666,0.008849557522123894,P,Para 1(c) enabled newly inducted women officers other than those with a specialised course to leave service after completing five years of service. Substantive promotions were provided in Para (e) in the following terms:,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,727f6eed-012d-4f7d-a672-4cf2032c0d09
18,0.16666666666666666,0.027777777777777776,P,“(e) Substantive Promotion: Women granted Short Service Commission under these rules will be eligible for substantive promotion as under:-,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,f857c3d9-6fe9-4551-bd05-b48b1a922c13
19,0.16666666666666666,0.047058823529411764,T,To the rank of Capt - On completion of 2 years reckonable commissioned service.,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,b40c963b-f8b3-45f1-bd80-b6f226485b9f
20,0.16666666666666666,0.047619047619047616,T,To the rank of Maj - On completion of 6 years reckonable commissioned service.,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,c3c83e43-31a1-4979-8d8c-0f9c1507afa8
21,0.3333333333333333,0.0449438202247191,T ,To the rank of LT Col - On completion of 13 years reckonable commissioned service.”,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,518b2372-1373-4636-b70e-a663a5c9874b
22,0.16666666666666666,0.07017543859649122,P,Para 1(g) provided for the adjustment of seniority:,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,3e085f63-d7b2-4dad-ab19-84cc3cbeb27b
23,0.16666666666666666,0.007168458781362007,P,"“(g) Adjustment of Seniority: To make adjustment for shorter training of SSC Women Officers vis-à-vis PC officers, the seniority of SSC Women Officers will be depressed by the period corresponding to the difference in training period between the SSC course under consideration and the training period of its equivalent PC Course. This adjustment of seniority will be carried out at the time of grant of first substantive rank of Captain. The revised seniority will have no effect on the pay and allowance granted in the rank of Capt. Major and Lt Col.”",PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,0069ef6c-0f85-44f6-bed7-c9aa5a3a4612
24,0.16666666666666666,0.014814814814814815,P,"Para 2-A allowed serving officers under the WSES to exercise an option to opt for the SSC scheme within six months failing which, they would be treated to have exercised the option to continue under the erstwhile scheme. Para 4 contained the following stipulation:",PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,3fdfdbc2-25e4-4af6-9d04-12d55c2a1ae6
25,0.3333333333333333,0.020202020202020204, A,"“4. All other provisions of AI 1/93 except Para 18 and SAI 1/S/92 as amended will be applicable, mutatis mutandis, to women granted SSC subject to issue of separate AI for SSC (Women) (Tech).”",PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,52411e3c-2433-47fd-af72-5871cf0c514a
26,0.0,0.0,,8,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,87bf03ba-9066-4b51-98f9-bd8c03a8cb25
27,1.0,1.0,PART A,PART A,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,f9c7d266-7ab0-4b21-8908-3e3b728b5e93
28,0.16666666666666666,0.031007751937984496,A,"Consequently, all other provisions contained in SAI-1/S/1992 were to apply mutatis mutandis to women who were granted SSCs.",PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,129b4bac-1a2c-4953-85bb-2e3149437ada
29,0.16666666666666666,0.006688963210702341,P,"Apart from the PIL which was instituted before the High Court of Delhi, a Writ Petition was filed by Major Leena Gurav on 16 October 2006 primarily to challenge the terms and conditions of service imposed by the circulars dated 20 July 2006 and for seeking the grant of PCs for women officers.",PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,ddce295b-2e1e-4a62-beab-13767f985297
30,0.16666666666666666,0.018018018018018018,P,"On 26 September 2008, the MoD issued a circular envisaging the grant of PCs prospectively to SSC women officers in the JAG department and the AEC. The circular was challenged before the Delhi High Court by Major Sandhya Yadav and others on the ground that it granted PCs only prospectively and only to certain specified cadres.",PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,f10e3cb8-d451-47d1-900e-c871ad62271a
31,0.16666666666666666,0.022988505747126436,P,"The Writ Petitions were heard together by the Division Bench of the Delhi High Court. By a judgment dated 12 March 2010, the High Court issued the following directions:",PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,bb2f69ba-d36a-40ca-9eae-b2d398e512d0
32,0.0,0.0,,“61…,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,c59c2ec4-1078-40a0-85a2-f7260fbbfbc0
33,0.16666666666666666,0.03333333333333333,T,The claim of absorption in areas of operation not open for recruitment of women officers cannot be sustained being,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,1b6177d3-5f6f-498d-a879-a0fc66a9762d
34,0.16666666666666666,0.08333333333333333, ,a policy decision.,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,b8b7d275-a6b1-4067-a1d4-97614d1ffb87
35,0.16666666666666666,0.008264462809917356,P,The policy decision not to offer PC to Short Service Commissioned officers across the board for men and women being on parity and as part of manpower management exercises is a policy decision which is not required to be interfered with.,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,02c9c970-82ab-4b31-8620-c2811d4c3cdc
36,0.16666666666666666,0.01910828025477707,P,The Short Service Commissioned women officers of the Air Force who had opted for PC and were not granted PC but granted extension of SSCs and of the Army are entitled to PC at par with male Short Service Commissioned officers with all consequential benefits. This benefit would be conferred to women officers,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,bb5384d1-6b28-4973-86b5-0422eb7d4f9e
37,0.16666666666666666,0.15384615384615385,P,WP (C) 16010 of 2006,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,eda4c9cb-1afb-4790-bda6-d2b27a7f5bb3
38,0.0,0.0,,9,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,4b1ab87d-4e65-4f72-ab08-a4ca80a05274
39,1.0,1.0,PART A,PART A,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,ee2a111e-3b8a-49b2-9e07-aebe30122460
40,0.16666666666666666,0.008620689655172414,P,"recruited prior to change of policy as (ii) aforesaid. The Permanent Commission shall be offered to them after completion of five years. They would also be entitled to all consequential benefits such as promotion and other financial benefits. However, the aforesaid benefits are to be made available only to women officers in service or who have approached this Court by filing these petitions and have retired during the course of pendency of the petitions.",PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,93bde090-599f-4712-8d59-60c659f77df3
41,0.16666666666666666,0.005952380952380952,P,"It is made clear that those women officers who have not attained the age of retirement available for the Permanent Commissioned officers shall, however, be reinstated in service and shall be granted all consequential benefits including promotion, etc. except for the pay and allowance for the period they have not been in service.",PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,153c7763-8339-4fb9-a35d-8f51c1b1d876
42,0.16666666666666666,0.027210884353741496,T,The necessary steps including release of financial benefits shall be done by the authorities within two (2) months of passing of this order.”,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,ec7af5fb-f476-4691-a796-5a36ba4001e0
43,0.16666666666666666,0.046511627906976744,A,"At this stage, it would be appropriate to briefly dwell on the above directions.",PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,b1bb268e-e0e4-4153-af3a-8e74f9c09b65
44,0.16666666666666666,0.007736943907156673,P,"Clause (i) envisages that “areas of operation” of the Armed forces where recruitment of women officers is not open was excluded from the purview of the judgment of the High Court on the ground that it is a matter of policy. Women have been excluded from combat operations. This exclusion which has not been interfered with in direction (i) above on the ground that it is a matter of policy is not the subject matter of contest in the present appeals. Direction (ii) envisages that where a policy decision has been taken not to offer PC to SSC officers - both men and women without distinction as a part of manpower management, such a policy decision was not be interfered with. Direction (iii) envisages that women officers of the Air Force and Army on SSC who had opted for the grant of PC but were not granted that status would be entitled to PC at par with male SSC officers with all consequential benefits. PC was to be offered to them after the completion of five years together with consequential benefits of promotion and",PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,4e92dcac-d225-4ff8-90ec-4ddbda4f8b17
45,0.0,0.0,,10,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,a4b26445-e401-4fca-a70a-338e6944b8b8
46,1.0,1.0,PART A,PART A,PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,3d824802-2642-40f8-b1d2-25b7bdcc68bf
47,0.16666666666666666,0.005194805194805195,P,"other financial benefits. However, this benefit was only available to women officers in service who had instituted proceedings before the High Court and had retired during the pendency of the Writ Petitions. By direction (iv), it was envisaged that women officers who had not attained the age of superannuation for PC officers would be reinstated with all consequential benefits.",PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,9d65da29-1687-4bc1-964e-db6ee5976c6e
48,0.16666666666666666,0.03076923076923077,A,"Assailing the judgment of the High Court, the Union of India is in appeal. The present batch of appeals relates to the Indian Army. The directions issued by the High Court in regard to the Indian Air Force are not the subject of contest in these appeals.",PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,7353d355-7897-480a-bc1e-251727bcf14a
49,0.16666666666666666,0.013333333333333334,P,"Contempt proceedings were initiated by the respondents against the Union of India alleging non-compliance with the judgment of the Delhi High Court. On 2 August 2010, the Solicitor General of India made a statement before this Court that “women SSC officers in service would be considered for grant of Permanent Commission in JAG and Education Branch of the Army within two months…” In view of the statement made before this Court, the contempt proceedings were stayed. By an order dated 4 October 2010, time for compliance with the order dated 2 August 2010 was extended until 1 December 2010.",PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,2fb074a8-3582-4d06-85c5-5ce9ee2cdc27
50,0.16666666666666666,0.004310344827586207,P,"On 11 January 2011, this Court, while issuing notice, acceded to the prayer of the Additional Solicitor General of India for an adjournment of six weeks to enable a „high powered committee‟ constituted by the Union Government to consider the question pertaining to the grant of PCs to SCC women officers and to enable the Chief of Staffs‟ Committee and the MoD to consider the report. During the pendency of the proceedings, applications for impleadment were",PART A,भाग ए,65b33e91-152a-4bdc-97cb-4e92598d674f,454000db-07dd-48a5-bac5-83394ae3344a
51,0.16666666666666666,0.030303030303030304,T,PART A,8. The original ToE provided for a contractual period of five years after which the officers were to be released from service.,8. मूल TE पांच साल की एक संविदात्मक अवधि के लिए प्रदान किया गया था जिसके बाद अधिकारियों को सेवा से रिहा किया जाना था।,3b20075b-5811-4fab-8612-c13e36395826,791adf04-70c5-4029-8581-9e0f96579c29
52,0.05555555555555555,0.10396039603960396,. The o,The original ToE provided for a contractual period of five years after which the officers were to be released from service. The officers who were granted commission under the Army instruction were not entitled to PC or to any extension beyond five years of commissioned service.,8. The original ToE provided for a contractual period of five years after which the officers were to be released from service.,8. मूल TE पांच साल की एक संविदात्मक अवधि के लिए प्रदान किया गया था जिसके बाद अधिकारियों को सेवा से रिहा किया जाना था।,3b20075b-5811-4fab-8612-c13e36395826,0ae333e5-9cc2-4798-be8e-1a5e6368526c
